title,company,url,text
Senior Data Scientist,EPAM Systems,https://ca.linkedin.com/jobs/view/senior-data-scientist-at-epam-systems-1527314351?refId=39e4aa31-9685-4637-8bf0-3383177e2602&position=1&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click," Scroll down to learn more about the position’s responsibilities and requirements.   Identifying the business problems   Finding the right data and methods to address them   Building and validating analytical models   Presenting the findings in a clear and informative way   Convert large volumes of structured and unstructured customer data using advanced analytical solutions   Use and fit different mathematical and econometric models, develop descriptive and predictive models that deliver better decisions   Turn analyzed data into actionable insights and business value   Create high-quality data visualizations   Communicate effectively with different departments and roles (product managers, engineers) to discuss complex data-driven findings and technical matters   Educate and train others on Data Science related matters   Estimate, plan and coordinate the delivery of moderate sized projects   Evaluate and select Data Science tools and libraries   Minimum 5+ years of experience   Aptitude for problem solving   Data focused applied mathematics (statistical analysis, machine learning)   Good communication / presentation skills   RDBMS/SQL knowledge   Programming experience (Python preferred)   Data analysis tools and libraries such as Python (NumPy / SciPy / scikit-learn / pandas / matplotlib), R, SAS, SPSS, MATLAB, etc   Big Data stack; Spark / MLlib   Proficiency with at least one of the Cloud providers   Experience with Data Science solutions productionalization   Bachelor’s/Master’s Degree in Computer Science, Math, Applied Statistics or a related field   A few years of experience in data mining, statistics or machine learning   Data visualization skills   NLP/text mining   Extended Healthcare with Prescription Drugs, Dental and Vision Insurance (Company Paid)   Life and AD&D Insurance (Company Paid)   Employee Assistance Program (Company Paid)   Unlimited access to LinkedIn learning solutions   Long-Term Disability   Registered Retirement Savings Plan (RRSP) with company match   Paid Time Off   Critical Illness Insurance   Employee Discounts"
Data Scientist II,TD,https://ca.linkedin.com/jobs/view/data-scientist-ii-at-td-1554467503?refId=39e4aa31-9685-4637-8bf0-3383177e2602&position=2&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Interpret Model Risk Management Model Development Reporting   Understand the Inputs/features that were used to build models and tools, with plain language explanations and impact of each input   Preliminary assessment of Risk (using Compliance Framework Risk Dimensions)   Solid understanding of bias/fairness testing methodology/approach select for the model/tool by the business and determine if viable in concert with Model Risk Management .  Validation of approach used to test for bias is critical given the numerous types of bias testing that exist, it is difficult for a non-data scientist to opine on appropriateness of the method(s) used. Work with business and MRM as required to propose required modifications to the methodology   Guide business in the development of FAIR Assessment Report (bias and fairness) Ensure completeness of documentation Assess results of Bias and fairness testing Determine whether there is any statistically significant  disparate/discriminatory  impact of the model Determine next steps and controls including conditions   Ongoing/period monitoring plan and documentation requirements Possibility of re-performing bias/fairness testing on a sample basis (risk based) With a data scientist on board a consistent determination of reasonable frequency for monitoring of model output for changes in bias/fairness from the initial assessment.  This is possible due to a solid understanding of the technical variations of modelling in conjunction with the use case (context). Better opine on what is a reasonable amount of deviation in disparate outcomes and resulting need for Compliance engagement or not   Advise and validate  capabilities required to perform new Compliance role:  advisory and analytical testing capabilities   Advise on specific competencies required to  build advisory capabilities   Support discussing  options to build analytical testing capabilities   Assist in development of playbook and guidelines to assess preliminary risks and Compliance and Legal model lifecycle requirements (1B guidance)   Assist in development of playbook and guidelines for Compliance Officers   Support Training and deliverables associated with enhancing advisory capabilities and require specific skills and oversight capabilities   Support Development of Compliance Monitoring and Testing capabilities   Support role out activities and ongoing engagement of training and awareness activities associated with 1B's, Data Analytics community and Compliance Units"
Sr. Data Scientist,Precima,https://ca.linkedin.com/jobs/view/sr-data-scientist-at-precima-1538164726?refId=39e4aa31-9685-4637-8bf0-3383177e2602&position=3&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Master’s Degree in statistics, operations research, mathematics, economics, econometrics, engineering, or computer science   Experience in econometric modelling   B2B and retail industry experience;   Expert proficiency in developing original statistical and econometric models to support clients in B2B, Retail and CPG areas.   Expert proficiency in implementing models in #1 using Python or R.   Working knowledge of C++/C# and SQL. Collaborating & Teamwork   Inspiring & Motivating Others to High Performance   Championing Innovation & Change   Holding Others Accountable   Focusing on Customer   Driving for Results   Travel as required"
Machine Learning Engineer / Data Scientist,SoundHound Inc.,https://ca.linkedin.com/jobs/view/machine-learning-engineer-data-scientist-at-soundhound-inc-1451519485?refId=39e4aa31-9685-4637-8bf0-3383177e2602&position=4&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"SoundHound: music app featuring search, discovery, and play with LiveLyrics   Hound: newly released app featuring unprecedented speech recognition and natural language understanding   Houndify: platform enabling developers to add voice enabled conversational interface to anything   Develop high-performance, data-driven systems in a distributed infrastructure   Build machine learning models for analysis of queries using NLP, Deep Learning   Develop scalable components for query intent classification, entity detection, dialog understanding, slot filling and domain detection   Leverage massive datasets for modeling, recommendations, ad targeting and insight generation   Build and maintain knowledge graph of content from diverse data sources, and perform data mining to serve high volume of requests   Background and passion for machine learning, AI, and/or statistical modeling   Experience in one or more of the following areas: classification systems, ranking systems, recommender systems, predictive modeling, and/or artificial intelligence   Strong coding experience preferably in Java, Scala, or Python   A desire to bring data-driven decision-making and analytics to improve our products   BS/MS in Computer Science or equivalent   Prior experience with Natural Language Processing   Understanding of deep learning algorithms and workflows   Experience with Deep Learning / Neural Network frameworks such as Caffe, Tensorflow, PyTorch, etc.   Experience with analytical tools supporting data analysis (eg. Tableau)"
Data Scientist,Rubikloud Technologies,https://ca.linkedin.com/jobs/view/data-scientist-at-rubikloud-technologies-1598304388?refId=39e4aa31-9685-4637-8bf0-3383177e2602&position=5&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Masters/PhD degree or equivalent in Computer Science, Engineering, Mathematics or related field   Proficiency with various machine learning & statistical techniques   Proficiency in Python or other data manipulation or analysis languages; software development experience is a plus   Experience working with relational data via SQL; experience with big data technologies such as Spark and Hadoop a plus   Ability to work in *nix environments"
Data Scientist,Veeva Systems,https://ca.linkedin.com/jobs/view/data-scientist-at-veeva-systems-1557987149?refId=39e4aa31-9685-4637-8bf0-3383177e2602&position=6&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Develop advanced algorithms that solve problems of large dimensionality in a computationally efficient and statistically effective manner   Design, develop and assess highly innovative models for adaptive predictive learning, suggestion ranking, anomaly detection, and more   Collaborate with Engineering to help implement machine learning algorithms and “productize"" data science capabilities   Build and run analysis of models and algorithms in order to assess performance and identify the best algorithms to integrate into Andi   Ensure models and algorithms support our customers and help them drive towards more intelligent and effective engagement with their customers   Execute statistical and data mining techniques (e.g. hypothesis testing, machine learning and retrieval processes) on large, unstructured data sets to identify trends and figures   Work closely with the data warehouse product team to ensure architecture is effectively developed to support algorithms embedded in Andi   M.S. or Ph.D. in Machine Learning, Applied Statistics, Mathematics, Computer Science, or other quantitative disciplines with at least 2 years of experience; In lieu of a PhD, 6+ years of relevant post-collegiate work experience   Advanced in-depth specialization in mathematical analysis methods, machine learning, statistical analyses, and predictive modeling (regression, decision trees, clustering, neural networks, text mining, etc.)   Good understanding and experience in data analysis techniques such as: classification, clustering, feature analysis, deep learning, fuzzy matching, sentiment analysis, A/B testing, active/adaptive learning and reinforcement learning   Advanced knowledge of neural networks or reinforcement learning    Expertise in using R or Python to manipulate large data sets and develop statistical models, with the ability to accurately determine cause and effect relationships   Good SQL skills   Intellectual curiosity, along with excellent problem-solving and quantitative skills, including the ability to disaggregate issues, identify root causes and recommend solutions, even in situations with non-standard problems   Excellent oral and written communication skills with the ability to effectively explain complex problems and advocate technical solutions to Engineering and customers   Experience with commercial aspects of the Life Sciences industry, including Field Sales or Field Medical, especially in GTM strategy   Experience with Veeva CRM data sets or other commercial Life Sciences data   Experience working in an agile software development environment   Experience working with Software as a Service and/or enterprise products   Experience with AWS    Hands on experience building models with deep learning frameworks (Tensorflow or similar)   Experience with Data Visualization and dashboarding tools such as Tableau or Qlik"
Data Scientist,BMO Financial Group,https://ca.linkedin.com/jobs/view/data-scientist-at-bmo-financial-group-1548155552?refId=39e4aa31-9685-4637-8bf0-3383177e2602&position=7&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click," Use case identification:    Expand on the currently identified use cases by partnering with the existing model development groups and the business partners and identify other types of models/applications where ML and AI can add value. This will cover areas such as credit risk, economic capital, AML and market risk.    Structure above identified use cases, define operating model, manage delivery and provide    Data collection and manipulation    Collect data for model development purposes by identifying new candidate variables and predictive variables.    Analyze and summarize data to identify outliers and assess data quality.    Perform data imputation using advanced statistical techniques (multiple imputation, machine learning estimations).    Transform and prepare the data for developing AI models.    Predictive models development    Fully understand the existing version of the models where applicable, their limitations and all the underlying assumptions made.    Use the prepared data to build machine learning predictive models using advanced regression techniques such as random forests, neural networks, boosted trees, deep learning, logistic regressions, NLP etc…    Rank and compare the candidate models to select the best fitting models.    Use statistical tests to ensure the stability and robustness of the candidate models.    Identify new opportunities to apply machine learning in the current model development process.    Reasonableness assessment    Ensure that the models developed make business and intuitive sense by participating in sessions with the model owners, lines of businesses and including their feedback in the model.    Design a process to explain the output of the models on a consistent basis to understand why the models are producing these decisions.    Documentation    Document the process along the way by capturing the details around all assumptions made.    Keep record and detailed notes about the thought process. The models developed will serve as a proof of concept for future ML & AI models in credit risk.    Master or PhD candidate in Engineering, Statistics, Mathematics, Computer Science or related quantitative field.    5-10 years of experience in AML, risk management and machine learning and AI techniques    Familiarity with risk management processes and methodologies, ideally AML    Familiarity with Bank credit instruments and product structures    Familiarity with systems management and data architecture principles    Experience with statistical model development and data mining    Proven experience using SAS, R or Python to build machine learning models    Strong theoretical knowledge of machine learning techniques and advanced regression methods and data imputation techniques    Well-developed relationship management skills.    Excellent influencing and negotiation skills    Strong problem solving skills and capacity to turnaround analysis in short period of time    Comfortable in a challenging environment with tight timelines    Excellent written and verbal communication skills    Capacity to cope with a high degree of ambiguity and change    Ability to work both independently and as part of cross-functional teams    Prior industry experience or academic projects with machine learning and advanced programming is preferred.    High-level of competency with MS Office suite of tools"
Data Scientist,Restaurant Brands International,https://ca.linkedin.com/jobs/view/data-scientist-at-restaurant-brands-international-1537565430?refId=39e4aa31-9685-4637-8bf0-3383177e2602&position=8&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"The Data Scientist will play a key role in enhancing our advanced analytics and machine learning capabilities within the organization   Responsible for the building, training, scoring and monitoring of machine learning models to be used for loyalty offer generation   Develop best in class offer generation tools that allows for individual customer targeting and optimize based on all available data; look for areas of data enhancement and improvement   Work with digital development teams to ensure that the tools and data available is best in class; work with IT teams to ensure data quality   Work closely with various stakeholders to understand business needs and develop solutions through machine learning or other advanced analytics/predictive modeling techniques   MS/PHD or equivalent in Computer Science, Engineering, Statistics, Mathematics, or related technical field   Experience in developing machine-learning algorithms, statistical and mathematical optimization models, and simulation and visualization tools   Strong understanding of regression modeling, time series analysis, cluster analysis, machine-learning concepts such as supervised and unsupervised learning, classification, random forest, neural nets, etc.   Ability to identify predictive attributes of data sets and perform feature engineering to improve machine learning results   Able to model out the expected cost and expected opportunity of recommendations   Experience with manipulating big data sets via SQL able to process, filter and present large quantities of data   Experience in one or more programming languages (e.g. Python, R, Scala, etc.)   Experience with Loyalty Programs an asset   Experience with Databricks, Tableau and AutoML tools an asset"
data scientist,Randstad Canada,https://ca.linkedin.com/jobs/view/data-scientist-at-randstad-canada-1583113269?refId=39e4aa31-9685-4637-8bf0-3383177e2602&position=9&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,
Data Scientist,ASSURANCE IQ,https://ca.linkedin.com/jobs/view/data-scientist-at-assurance-iq-1545323736?refId=39e4aa31-9685-4637-8bf0-3383177e2602&position=10&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Proficiency in either Python or R, and expertise in SQL.    Experience working with AWS or another cloud-based computing platform.    Experience and working knowledge of data infrastructure, pipelines, and advanced data manipulation.    Experience with BI tools like Tableau or Looker (preferred), or any other industry tool such Qlik, PowerBI, Spotfire, etc.   Excellent communication ability – you can explain your work in a way that anyone on the team can understand, and you can frame problems in a way that ensures the right question is being asked.    Business Acumen – you are always eager to understand how the business works, and more specifically, how your work impacts the business.    Enthusiastic yet humble – you are excited about the work you do, but you are also humble enough to embrace feedback – you don’t need to be the smartest person in the room.    Experience retraining a model within a few days or update a model within one day.    Capable of performing an in-depth analysis and summarizing findings in one day.    Comfortable having conversations with our executive team and non-technical team members to distill down their needs and to deliver actionable insights. "
